orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
931107933;NATIVE TEAMS NORGE AS;11;;Tilby grunnleggende programvareverktøy for å administrere eksterne arbeidere som jobber utenfor et kontormiljø.;specific;administrere arbeidere eksterne grunnleggende jobber kontormiljø programvareverktøy tilby utenfor;;;
927347407;NAVIO MOBILITY GROUP AS;6;;Programvareutvikling.;boilerplate;;;;
997074327;NAVTOR AS;126;www.navtor.com;Å investere i, utvikle, drifte og selge produkter og tjenester i tilknytning til elektroniske navigasjonsdata for maritim anvendelse, samt alt som står i forbindelse med dette.;specific;anvendelse elektroniske investere maritim navigasjonsdata;;;
913062612;NEC ONCOIMMUNITY AS;33;;Forske, utvikle, kommersialisere og selge metoder, tjenester og produkter innen medisinsk software.;specific;ersialisere forske medisinsk metoder;;;
917577293;NECTO AS;13;;Konstruksjon og installasjon av kontrollsystemer med tilhørende programvare.;specific;installasjon konstruksjon kontrollsystemer tilhørende;;;
992684127;NEETLY AS;14;www.neetly.no;It-utvikling, utvikling av applikasjoner for web, funksjonalitet for websider, digitale løsninger for betaling, autentifisering og verifisering, grafisk design, ux-design, designledelse. Utarbeiding av tekst og foto, bøker og publikasjoner.;specific;applikasjoner autentifisering betaling bøker design designledelse digitale foto funksjonalitet grafisk it-utvikling publikasjoner tekst utarbeiding ux-design verifisering web websider;product/SaaS;;
919041021;NEONOMICS AS;17;www.neonomics.io;Utvikling av teknologiske løsninger, rådgivningstjenester, investeringer og andre tjenester tilknyttet bank og finans. Selskapet kan eie andeler i andre virksomheter, eiendom og bedrive handel i verdipapirer.;specific;bank bedrive eie finans rådgivningstjenester teknologiske verdipapirer;consulting/staffing, real estate/investment;;
933406288;NEOWIT SOFTWARE AS;9;;Programmering.;generic;ering progra;;;
997188829;NEPTUNE SOFTWARE AS;33;;Utvikling, markedsføring og salg av programvare og relaterte produkter og tjenester.;boilerplate;;;;
914358973;NETLAB AS;8;;Tjenesteyting, konsulentvirksomhet, IT programmering.;generic;ering progra;consulting/staffing;;
983501605;NETLIFE AS;21;;Utvikling av internettenester, samt verksemd med tilknytning til dette, her medrekna deltaking i andre selskap med liknande verksemd.;specific;deltaking her internettenester liknande medrekna verksemd;;;
990648085;NETPOWER BUSINESS SOLUTIONS AS;24;www.netpower.no;Programmering.;generic;ering progra;;;
982375681;NETPOWER IT SOLUTIONS AS;15;www.netpower.no;Levere datalagringstjenester og serverdrift. I tillegg vil det drive med IT konsulenttjenster i tilknytning til hovedformålet.;specific;datalagringstjenester hovedformålet konsulenttjenster serverdrift tillegg;consulting/staffing;;
981603702;NETPOWER WEB SOLUTIONS AS;14;www.netpower.no;Salg av internett og andre datakommunikasjonsløsninger, konsulentvirksomhet, programutvikling, deltakelse i andre virksomheter.;specific;datako deltakelse internett programutvikling unikasjonsløsninger;consulting/staffing;;
916163576;NETTBRYGGA AS;5;nettbrygga.no;IT: Programmering;generic;ering progra;;;
890619312;NEXTCOM NORGE AS;9;nextcomevolution.com;Utvikle og selge programvare beregnet på virksomhetsstyring og virksomhetsoppfølging. Selskapet kan dessuten investere i andre virksomheter.;specific;beregnet dessuten investere virksomhetsoppfølging virksomhetsstyring;;;
930238791;NIMMO AS;7;;Programmering. Konsulenttjenester innen IT. Drift av web-portaler.;specific;ering progra web-portaler;consulting/staffing, operations/hosting;;
815716272;NO ISOLATION AS;22;www.noisolation.com;IKT: hardwareproduksjon og softwareutvikling.;generic;hardwareproduksjon softwareutvikling;;;
995743566;NOA IGNITE AS;119;;Utvikling av løsninger og tjenester innenfor e-business for bedriftsmarkedet og alt hva herunder står i forbindelse, herunder deltagelse og interesser i andre selskaper.;specific;bedriftsmarkedet deltagelse e-business interesser selskaper;;;
996858626;NOFENCE AS;86;www.nofence.no;Research og produktutvikling innen elektronikk, samt grossist og detaljsalg som fjernsalg av spesialisert utstyr mot næringslivet. Videre å investere i aksjer og andeler, i fast eiendom og deltakelse i annen virksomhet;specific;deltakelse detaljsalg elektronikk fast fjernsalg grossist investere næringslivet produktutvikling research spesialisert utstyr videre;hardware/electronics, real estate/investment;;
932548399;NOORA NET AS;7;;Programmering.;generic;ering progra;;;
961955866;NORBIT APTOMAR AS;7;;Drive konsulentvirksomhet og beslektede virksomheter.;generic;beslektede;consulting/staffing;;
994469312;NORBIT CONNECTIVITY NORWAY AS;21;www.norbit.com;Utvikling, bearbeidelse, produksjon og omsetning av teknologiløsninger til intelligente trafikksystemer (f.eks. innkrevingssystemer, styringssystemer, bompengløsninger, mv).;specific;bearbeidelse bompengløsninger eks innkrevingssystemer intelligente omsetning styringssystemer teknologiløsninger trafikksystemer;;;
982528054;NORBITS AS;16;;Utvikling av programvare, kjøp og salg av datautstyr. Konsulent- og kursvirksomhet innen EDB, samt deltagelse i andre firmaer i same bransje.;specific;bransje datautstyr deltagelse firmaer konsulent- kursvirksomhet same;consulting/staffing;;
994272209;NORDLO GRENLAND AS;15;www.netsense.no;Utvikling, salg og leveranser av datasystemer, eierandeler i selskaper som driver med tilsvarende. Annen konsulentvirksomhet tilknyttet system og programvare.;generic;eierandeler selskaper;consulting/staffing;;
912355233;NORIGIN MEDIA AS;18;;Tjenester knyttet til digital formidling av multimedia.;specific;digital formidling knyttet multimedia;;;
996752879;NORIK AS;5;www.norik.no;Utvikling og salg av programvare og tilgang, samt utleie av serverplass for foretak som er underlagt internkontrollforskriften.;specific;foretak internkontrollforskriften serverplass tilgang underlagt;;;
928657043;NORKON AS;11;www.norkon.net;Utvikle, produsere og selge digitale tjenester, samt annet som forbindes naturlig med dette.;generic;digitale forbindes;;;
918158073;NORS CARE AS;16;;Å levere helserelatert programvare og tjenester, samt andre tjenester/produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagender.;specific;faller foretagender gjøre helserelatert interessert måte seg;real estate/investment;;
921192622;NORSE FEEDBACK AS;11;;Utvikling, salg og formidling av kunnskap om system for pasientprofiler innen psykisk helse og annet relatert til dette.;specific;formidling helse kunnskap pasientprofiler psykisk;;;
983509487;NORSK TEST AS;11;www.norsktest.no;Effektivisere gjennomføring, sensur og administrasjon av tester på menneskelige ferdigheter og kompetanse, ved å tilby utvikling, administrasjon og vedlikehold av tilpassede automatiserte testsystemer, samt deltakelse i andre selskaper som driver lignende virksomhet.;specific;administrasjon automatiserte deltakelse effektivisere ferdigheter gjennomføring kompetanse menneskelige selskaper sensur tester testsystemer tilby tilpassede;;;
932320061;NOTELESS AS;27;;Programmering.;generic;ering progra;;;
932570556;NOVEM AS;6;;Programmering.;generic;ering progra;;;
917717885;NOVORENDER AS;12;;Konsulent og software utvikling innen 3D håndtering og hva som naturlig tilhører dette.;generic;håndtering tilhører;consulting/staffing;;
979306725;NSHIFT GROUP AS;11;www.consignor.com;Utvikling og markedsføring av sotware samt annet som står i den forbindelse.;generic;sotware;;;
911842742;NSN AS;6;www.nsn.no;Salg, utvikling, distribusjon, produksjon av internett- web- og CMS løsninger og systemer, webdesign, rådgivning, og opplæringsaktiviteter.;specific;cms distribusjon internett- opplæringsaktiviteter web- webdesign;consulting/staffing;;
992036079;NTT DATA BUSINESS SOLUTIONS AS;64;www.nttdata-solutions.com/no/;SAP-rådgivning og implementering.;generic;implementering sap-rådgivning;consulting/staffing;;
914869757;NUROFY AS;9;www.nurofy.no/;Utvikle webside som markedsfører produkter gjennom sosiale media. Innovasjonsprosjekter knyttet til nisjer og investeringer.;specific;arkedsfører gjennom innovasjonsprosjekter knyttet media nisjer sosiale webside;games/media, real estate/investment;;
922775362;NUTANIX NORWAY AS;7;;Markedsføring og forhåndssalgsstøtte i forbindelse med distribusjon av virutelle dataplattformer, både maskinvare og programvare, til kunder i Norge, samt det som står i naturlig forbindelse med dette.;specific;dataplattformer distribusjon forhåndssalgsstøtte maskinvare virutelle;hardware/electronics;;
833663852;NUTO AS;6;;Programmering.;generic;ering progra;;;
825181482;OCEAN ACCESS AS;10;;Utvikling, produksjon og salg av teknologiske løsninger for kommunikasjon og overføring av data fra havet, samt andre produkter som naturlig faller sammen med dette.;specific;faller havet overføring teknologiske unikasjon;;;
921318308;OCEAN SPACE ACOUSTICS AS;6;www.osac.no;Utvikle, markedsføre og selge transpondere, programvare og tilknyttede tjenester for undervannsakustikk. De bransjer selskapet i første rekke retter seg mot er fiskeri, oppdrett og offshore energi.;specific;bransjer energi fiskeri første markedsføre offshore oppdrett rekke retter seg tilknyttede transpondere undervannsakustikk;;;
927939460;ODA GROUP SERVICES AS;151;;Utvikling av teknologi og løsninger for nettsalg, produksjon og distribusjon av dagligvarer på nett og tilstøtende varegrupper, samt ulike konserninterne tjenester i denne anledning.;specific;anledning dagligvarer denne distribusjon konserninterne nett nettsalg tilstøtende varegrupper;;;
831930772;ODINS.AI AS;10;;Programmering.;generic;ering progra;;;
920411029;OHDOKI AS;17;;Design, utvikling, produksjon og distribusjon av IOT enheter.;specific;design distribusjon enheter iot;;;
998859247;OIIKU AS;7;;Utvikling og salg av programvare, konsulent- og rådgivningstjenester hovedsakelig rettet mot eventbransjen.;specific;eventbransjen konsulent- rettet rådgivningstjenester;consulting/staffing;;
928166430;OKTETT AS;20;;Programmering.;generic;ering progra;;;
995359448;OLAVSTOPPEN AS;78;www.olavstoppen.no;Konsulenttjenester innen kommunikasjons- og IT-sektoren og hva hermed står i forbindelse, samt deltakelse i slike selskaper.;specific;deltakelse it-sektoren selskaper slike unikasjons-;consulting/staffing;;
916162839;OLIASOFT AS;49;www.oliasoft.com;Utvikling av software til olje- og gassnæringen.;generic;gassnæringen olje-;;;
998138833;OMDA AS;61;;Eie aksjer eller andeler i andre selskaper, samt alt som står i forbindelse med dette.;generic;eie selskaper;real estate/investment;;
816739322;OMEGA 365 CORE AS;33;;Virksomheten selger og leverer IT løsninger og programvare til slutt kunde, som typisk er bedrifter og offentlige virksomheter. Virksomheten selger både kompetanse(arbeidstimer) og programvare lisenser.;specific;arbeidstimer kompetanse leverer lisenser selger slutt typisk;product/SaaS;;
979679416;OMEGA 365 DESIGN AS;15;www.filterdk.no;Kommunikasjonstenester: utvikling og drift av nettsider, produksjon av aviser og magasin, rådgjeving sosiale medium, grafisk profil, trykksaker, mm.;specific;aviser grafisk magasin medium nettsider profil rådgjeving sosiale trykksaker unikasjonstenester;operations/hosting;;
917518238;OMEGA 365 NORWAY AS;322;;Utvikling av data programvare for salg til kunder. Drift og vedlikehold av data programvare og IT systemer for og til kunder. Salg av konsulent tjenester knyttet til programvare og IT systemer.;generic;knyttet;consulting/staffing;;
919627816;OMNIUM AS;28;www.omnium.no;Programvareutvikling.;boilerplate;;;;
928957063;OMNY AS;48;;Utvikling av og investeringer i andre selskaper, samt alt som står i naturlig forbindelse med forannevnte virksomheter.;generic;forannevnte selskaper;real estate/investment;;
835302172;ONE2MANY NORWAY AS;19;;Utvikling, salg og service av programvare, direkte eller gjennom annet selskap.;generic;direkte gjennom;;;
927033526;ONLOG AS;6;;IT, utvikling og handel med software og tilknyttede tjenester.;generic;tilknyttede;;;
989524879;ONTIME NETWORKS AS;35;www.ontimenet.com;Utvikle og selge nettverkkomponenter for miljøkrevende anvendelser og hermed naturlig forbundet virksomhet.;specific;anvendelser forbundet miljøkrevende nettverkkomponenter;operations/hosting;;
824948232;ONWORK AS;11;www.onwork.no;Utvikling og salg av software til næringslivet nasjonalt og globalt.;specific;globalt nasjonalt næringslivet;;;
916368127;OPERA NORWAY AS;82;;Utvikle, produsere og selge programvare og tilhørende tjenester, samt hva hermed står i forbindelse, herunder å delta i andre selskaper og annen virksomhet med tilsvarende formål.;generic;tilhørende;;;
985745064;OPSCOM SYSTEMS AS;9;www.opscomsystems.com;Utvikling og drift av web-baserte løsninger for eiendomsdrift.;generic;eiendomsdrift web-baserte;operations/hosting, real estate/investment;;
934953088;OPTIFISH AS;5;;Programvareutvikling. Rådgivning innen industri.;generic;industri;consulting/staffing;;
991304371;OPTIMAL LOGISTICS AS;8;;Utvikling og salg av programvare for logistikkoptimalisering, samt salg av konsulenttjenester knyttet til dette.;generic;knyttet logistikkoptimalisering;consulting/staffing;;
914458412;OPTIMEERING AQUA AS;8;;Utvikling og salg av programvare for havbruksnæringen og andre produkter som naturlig faller sammen med dette, feks rådgiving og support.;specific;faller feks havbruksnæringen support;consulting/staffing;;
927981572;OPTINN AS;7;;Programvareutvikling og tjenesteutvikling innen, men ikke begrenset til, markedssystemer, analyse, automatiserte prosesser og løsninger for databehandling.;specific;analyse automatiserte begrenset databehandling ikke markedssystemer men prosesser tjenesteutvikling;;;
991870717;OPTION AS;9;www.option.no;Utvikling og drift av egne IT løsninger. Løsningene som utvikles og driftes er spesialtilpasset ekstreme driftsmiljø, eksempelvis offshore installasjoner, skip og andre avsidesliggende områder i både innland og utland.;specific;avsidesliggende driftes driftsmiljø egne eksempelvis ekstreme innland installasjoner løsningene offshore områder skip spesialtilpasset utland utvikles;operations/hosting;;
