orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
996946509;LINDESNES ELEKTRO AS;8;www.lindesneselektro.no;Utføre elektroinstallasjon for industri- og privatbygg og anlegg, samt beslektet virksomhet, herunder salg av relatert utstyr og investeringer i dertil knyttet virksomhet.;specific;beslektet dertil industri- knyttet privatbygg utføre utstyr;installation, automation/industrial;;
992893273;LINJEPROFF AS;131;;Telelinjearbeid: Stolpeoppsetting/oppretting/utskifting/sanering. Bardunmontering. Kabelmontering. Skjøting. Etablering av skjøteboks. Kundeinstallasjon.;specific;bardunmontering etablering kabelmontering kundeinstallasjon oppretting sanering skjøteboks skjøting stolpeoppsetting telelinjearbeid utskifting;security/telecom;;
993138975;LOCKIT AS;23;www.lockit.no;Salg, service, montasje og bearbeiding av varer og tjenester m.m. i låsesmedbransjen.;specific;bearbeiding låsesmedbransjen montasje varer;;;
925191086;LOFOTEN ELEKTRO AS;91;;Drift av elektrisk installasjonsforretning, omset- ning av elektrisk materiell og hva dermed står i forbindelse.;specific;installasjonsforretning materiell ning omset-;installation;;
886347782;LOFOTKRAFT AS;14;;Erver av eierandeler i ulike typer virksomhet tilknyttet produksjon, kjøp, salg og overføring av elektrisk energi, og annet som naturlig står i forbindelse med dette.;specific;eierandeler energi erver overføring;solar/energy;;
978632378;LOS ELEKTRO AS;374;;Handel og elektrisk installasjon.;boilerplate;;installation, trade/retail;;
912487733;LOS ELEKTRO STORD AS;23;;Elektroentreprenørvirksomhet, herunder elektroinstallasjoner på skip, bygg og anlegg, samt salg av produkter som naturlig faller sammen med dette, herunder også utleie av arbeidskraft til andre selskaper med lignende virksomhet, samt delta i andre foretak som driver tilsvarende virksomhet.;specific;arbeidskraft bygg delta elektroentreprenørvirksomhet faller foretak selskaper skip;installation;;
935443415;LOS GRUPPEN AS;14;www.los-gruppen.no;Fagforretning i elektrobransjen, samt installasjon.;generic;elektrobransjen fagforretning;installation;;
920295983;LOS POWER SOLUTIONS AS;71;;Prosjektering, rådgivning, installasjon og produksjon av elektriske anlegg. Utvikling, produksjon og salg av elektrisk og mekanisk utstyr.;specific;mekanisk prosjektering utstyr;installation, trade/retail;;
976267036;LOS ØLVE ELEKTRO AS;10;;Elektroinstallasjon og salg av diverse varer og tjenester.;generic;varer;installation;;
998852978;LOTE ELEKTRO AS;7;;Drive handelsvirksomhet innen elektriske artikler, samt drive installasjonsvirksomhet og alt som står i forbindelse med dette.;specific;artikler handelsvirksomhet installasjonsvirksomhet;installation;;
981992598;LRE ELEKTRO AS;8;;Elektrisk installasjonsforretning.;generic;installasjonsforretning;installation;;
929549554;LUND ELEKTRO AS;8;;Drift av elektrofirma.;generic;elektrofirma;;;
916547137;LUX ELEKTRO AS;6;www.lux-elektro.no;Elektrikervirksomhet, installasjon av elektriske anlegg samt salg av relatert materiell og varer.;specific;elektrikervirksomhet materiell varer;installation;;
992824115;LYN ELEKTRO AS;52;www.lynelektro.no;Elektrisk installasjonsarbeid herunder bygging av anlegg for elektrisitet og telekommunikasjon og hva som naturlig hører under dette.;specific;bygging elektrisitet teleko unikasjon;installation, security/telecom;;
958553625;LYNGDAL EL-INSTALASJON AS;12;;Elektroinstallasjoner, handel og alt hva dermed står i forbindelse, derunder gjennom aksjetegning eller på annen måte å delta i andre selskaper eller foretak.;specific;aksjetegning delta derunder foretak gjennom måte selskaper;installation, trade/retail;;
986496610;LYNGEN ELEKTRISKE AS;10;;Innstallasjon og salg av elektromateriell, og tjenester knyttet til dette.;specific;elektromateriell innstallasjon knyttet;;;
983825486;LYS OG KRAFT INSTALLASJON AS;6;;Elektrisk installasjon samt hva hermed står i forbindelse.;boilerplate;;installation;;
977356067;LYS OG VARME AS;59;;Selskapets virksomhet er handel, investering i andre selskaper, kjøp og salg av fast eiendom, salg av konsulenttjenester, annen rådgivning, kjøp og salg av verdipapirer og dertil tilhørende virksomhet.;specific;dertil selskaper tilhørende verdipapirer;trade/retail;;
920060188;LYSAKER ELEKTRISKE AS;10;;Elektriske installasjoner, salg av elektriske artikler, konsulentvirksomhet innen den elektriske bransjen, samt hva hermed står i forbindelse.;generic;artikler bransjen;installation, trade/retail;;
928092062;LYSE AGON AS;6;;Drive virksomhet innenfor bygging, drift og vedlikehold av anlegg for utendørs belysning i privat sektor.;specific;belysning bygging privat sektor utendørs;;;
923119159;LYSE LUX AS;38;www.lysekonsern.no;Drive virksomhet innenfor bygging, drift og vedlikehold av anlegg for utendørs belysning.;specific;belysning bygging utendørs;;;
994734474;LYSGLIMT ELEKTRO AS;24;;Elektriker installasjon og alt hva hermed står i forbindelse.;boilerplate;;installation;;
986047042;LYSMESTER`N AS;23;;Elektroinstallasjon og handel med elektro- og kommunikasjonsutstyr.;generic;elektro- unikasjonsutstyr;installation, trade/retail;;
977283124;LYSMESTEREN HAUGESUND AS;5;;Salg, installasjon og service av lyskilder.;generic;lyskilder;installation;;
975360296;LYSPUNKTET AS;11;;Salg av varer og tjenester innen elektro.;generic;varer;;;
916491840;LYST ELEKTRO AS;5;;Elektriske installasjoner, sterk strøm, samt hva som naturlig følger herunder.;specific;følger sterk strøm;installation;;
995971135;LYSTEKNIKK ELEKTROENTREPRENØR AS;163;;Elektrisk installasjon og servise knyttet til dette. Handel med elekrtiske artikler samt konsulenttjenester.;specific;artikler elekrtiske knyttet servise;installation, trade/retail;;
919780142;LØFLO INSTALLASJON AS;8;;Elektroinstallatør.;generic;elektroinstallatør;;;
887515492;LØVLIE AS;20;;Elektrisk installatør med dertil hørende salg.;specific;dertil hørende installatør;;;
989145444;LÅS & SIKRING AS;12;www.laasogsikring.no;Salg og installasjon av lås og sikkerhetssystemer.;generic;lås sikkerhetssystemer;installation, security/telecom;;
998540860;M CARLSEN & SØNN AS;25;mcarlsen.no;El installasjon.;boilerplate;;installation;;
994231146;M. CARLSEN & SØNN JEVNAKER AS;21;;Prosjektering av elektriske anlegg. Bygging og vedlikehold av elektriske anlegg, samt tele og datanettverk. Selskapet skal kunne delta i andre selskaper, samt eie og drive fast eiendom.;specific;bygging datanettverk delta eie fast kunne prosjektering selskaper tele;security/telecom;;
915518214;M.STENSRUD AS;6;;El-installasjoner, godstransport på veg, snøbrøyting og utleie.;specific;el-installasjoner godstransport snøbrøyting veg;installation;;
925148504;M4 ELEKTRO AS;9;;Utføre elektroinstallasjoner for offentlige-, nærings- og privatkunder. Oppdragstypene er service og vedlikehold samt nybygg.;specific;nybygg nærings- offentlige- oppdragstypene privatkunder utføre;installation;;
989146025;MADLAND ELEKTRO AS;12;;"Industri/næringsvirksomhet/privatmarked; elektrisk installasjonsvirksomhet, herunder salg av elektrisk utstyr tilknyttet dette. Eiendomsinvesteringer; oppføring av bygg, kjøp og salg av eiendommer. Kjøp og salg av aksjer og verdipapirer i norske og utelandske selskaper. Konsulentvirksomhet; rådgivning ifm. elektriske anlegg herunder automasjonssystemer. Kursvirksomhet tilknyttet dette.";specific;automasjonssystemer bygg eiendo eiendomsinvesteringer ifm industri installasjonsvirksomhet kursvirksomhet norske næringsvirksomhet oppføring privatmarked selskaper utelandske utstyr verdipapirer;installation, automation/industrial, trade/retail;;
997391063;MADSEN ELEKTRO AS;19;;Elektroentreprenør gruppe L.;generic;gruppe;;;
992383801;MARBRE ELEKTRO AS;9;;Elektroinstallasjon.;boilerplate;;installation;;
927716836;MARITIM ELEKTROSERVICE AS;9;;Elektroinstallasjoner, elektronikk, automatikk og tilgrensende områder med hovedfokus på maritim og oppdrett. Selskapet kan også engasjere seg i øvrig virksomhet, der hvor dette anses å kunne styrke kjernevirksomheten.;specific;anses automatikk der elektronikk engasjere hovedfokus kjernevirksomheten kunne maritim områder oppdrett seg styrke tilgrensende øvrig;installation;;
919508833;MARITIME ENERGY SERVICE AS;31;;Prosjektering og utførelse av elektroinstallasjoner, hovedsakelig innenfor maritime miljøer.;specific;maritime miljøer prosjektering utførelse;installation;;
921210108;MARKAN EL AS;11;www.markanel.no;Elektroinstallasjoner i boliger og næringsbygg og annet som naturlig faller sammen med dette.;specific;boliger faller næringsbygg;installation;;
921618832;MARKER EL-INSTALLASJON AS;13;;Elektriske installasjonsarbeider og salg av elektrisk utstyr.;generic;installasjonsarbeider utstyr;installation, trade/retail;;
990341354;MARTIN PRESTEGÅRD AS;42;;Drive elektronisk installasjon og handel innen samme bransje, samt hva som for øvrig står i naturlig forbindelse hermed. Selskapet har anledning til å delta og samarbeide i og med andre selskaper.;specific;anledning bransje delta elektronisk har samarbeide selskaper øvrig;installation, trade/retail;;
917474117;MARTOM AS;5;;Utøvelse av elektroentreprenørvirksomhet. Import og salg. Samt hva herunder står i forbindelse med, herunder å delta i selskaper med lignende virksomhet.;specific;delta elektroentreprenørvirksomhet selskaper utøvelse;;;
927217899;MATCH ENTREPRENØR AS;47;;Entreprenørskap innen disse områdene, samt utleie av arbeidskraft.;specific;arbeidskraft disse entreprenørskap områdene;;;
931334980;MATHISEN ELEKTRO AS;17;;Handel, installasjonsvirksomhet og verkstedvirksomhet.;generic;installasjonsvirksomhet verkstedvirksomhet;installation, trade/retail;;
923238425;MB ELEKTRO AS;8;;Selge tjenester og varer innen elektrisk installasjonsvirksomhet og hva dermed står i forbindelse, samt installasjon, kjøp og salg av elektrisk utstyr og materiell. Og annet som naturlig sammenfaller med dette - samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet. Bemanning;specific;bemanning deltakelse enfaller installasjonsvirksomhet materiell nærliggende selskaper utstyr varer;installation, trade/retail;;
991873392;MELEKTRO KLAVESTAD INSTALLASJON AS;11;minel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
930015962;MELHUS ELEKTRO AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
919652624;MELLATRONIKK AS;19;;Tele-, radio- og fiberinstallasjoner, maritime installasjoner og utvikling av elektroniske produkter for kunder.;specific;elektroniske fiberinstallasjoner maritime radio- tele-;installation, security/telecom;;
884538742;MELSTED ELEKTRO AS;5;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
923930892;MELTEK AS;6;;Elektroarbeider innenfor lavspent. Forvaltning av eiendom.;specific;elektroarbeider forvaltning lavspent;;;
980233510;MELØY ELEKTRO AS;21;;Forretningsvirksomhet innenfor området elektro og tekniske entrepriser.;specific;entrepriser forretningsvirksomhet området tekniske;;;
985853673;MEMO ELEKTRO AS;50;;Omsetning av tjenester og varer innen elektrobransjen. Samarbeide med og deltakelse i andre selskaper innen samme bransje.;specific;bransje deltakelse elektrobransjen omsetning samarbeide selskaper varer;;;
998191246;MEMO ELSERVICE AS;9;www.memoelservice.no;Elektroinstallasjon, virksomhet direkte i tilknytning til dette samt deltakelse i andre selskaper.;specific;deltakelse direkte selskaper;installation;;
917886172;MERELEKTRO AS;41;;Markedsføring, installasjon, service og vedlikehold av elektroanlegg, samt det som naturlig står i forbindelse med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer.;generic;elektroanlegg;installation;;
914266920;MESSEHALLEN ELEKTRISKE AS;22;www.messehallen.no;Installasjonsvirksomhet og salg av elektrikse artikler m v samt overtagelse av aksjer i andre selskaper.;specific;artikler elektrikse installasjonsvirksomhet overtagelse selskaper;installation;;
987027568;MG ELEKTRO AS;31;;Elektro innstallasjon, handel og tjenester innenfor elektro.;generic;innstallasjon;trade/retail;;
957919766;MIDSUND ELEKTRO AS;10;www.midsundelektro.no;Elektroinstallasjon og hva som står i forbindelse med det.;boilerplate;;installation;;
990727465;MIDT ELEKTRO AS;17;;Elektrisk instalasjonsarbeid og virksomhet forbundet med dette.;generic;forbundet instalasjonsarbeid;;;
920502601;MIDT TELEMARK ELEKTRO AS;11;;Drift og vedlikehold av andres elektriske anlegg, konsulenttjenester innen elektro og bemanning.;generic;andres bemanning;;;
897845202;MIDTNORSK BRANNSIKRING AS;7;;Montering, salg, kontroll, service av brannslokningssystemer, montasje og vedlikehold, også innenfor elektroniske løsninger.;specific;brannslokningssystemer elektroniske kontroll montasje montering;;;
851450912;MIFO AS;82;;Å drive installasjonsforretning samt alt som står i forbindelse med dette, herunder deltakelse i andre selskaper med lignende virksomhet.;generic;installasjonsforretning;installation;;
979961820;MIFO HUSTADVIKA AS;7;;Elektroinstallasjon og handel med elektromateriell.;generic;elektromateriell;installation, trade/retail;;
987206640;MIFO MIDSUND AS;9;;Elektroentreprenør.;boilerplate;;;;
968808524;MIFO RAUMA AS;10;;Installasjonsvirksomhet og alt som står i forbindelse med dette, herunder deltakelse i andre selskaper med tilgrensede formål.;generic;installasjonsvirksomhet tilgrensede;installation;;
927062283;MIKALSEN INSTALLASJON AS;11;www.mikalseninst.no;Å drive med elektroinstallasjon og alt som naturlig hører inn under dette. Selskapet kan delta i andre selskaper.;specific;delta inn selskaper;installation;;
960850661;MILJØ ELEKTRO AS;37;;Elektroinstallasjon samt hva hermed står i for- bindelse, herunder delta i andre selskaper med lignende virksomhet.;specific;bindelse delta for- selskaper;installation;;
992514914;MINEL AINSTALL AS;8;minel.no;Elektrisk installasjonsarbeid;boilerplate;;installation;;
979977123;MINEL AS;7;minel.no;;missing;;;;
980433994;MINEL DRØBAK ELEKTRISKE AS;25;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
990239673;MINEL ELMONTASJE AS;38;minel.no;Elektroinstallasjon, handel.;boilerplate;;installation, trade/retail;;
980349683;MINEL ELMONTASJE ELVERUM AS;40;minel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
986354026;MINEL GJØVIK AS;49;minel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
887486972;MINEL GUDBRANDSDAL AS;46;minel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
994853694;MINEL KREATIV ELEKTRO SKI AS;37;minel.no;Kjøp, salg og tjenester innen elektrisk installasjon.;boilerplate;;installation;;
944701613;MINEL LAND ELEKTRISKE AS;46;minel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
930358789;MINEL SKOGVANG INSTALLASJON AS;34;minel.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
920161103;MIRAS ELEKTRO AS;19;;Elektroinstallasjon;boilerplate;;installation;;
926454412;MIØSEN ELEKTRO AS;5;;Elektrisk installasjon og annet som naturlig sammenfaller med dette.;generic;enfaller;installation;;
932943239;MK ELEKTRO AS;6;;Elektrikertjenester.;generic;elektrikertjenester;;;
923660194;MODAHL ELEKTRISKE AS;10;;Elektrisk installasjon og konsulentvirksomhet innen elektrisk installasjon.;boilerplate;;installation;;
923156631;MOER INSTALLASJON AS;28;www.moer.no;Elektrisk virksomhet, produksjon, handel og hva dermed står i forbindelse.;boilerplate;;trade/retail;;
935399114;MOER SANDEFJORD AS;11;www.moer.no;Elektrisk installasjoner, salg av elektrisk materiell og utstyr og hva dermed står i for- bindelse, herunder deltagelse i lignende foretagende.;specific;bindelse deltagelse for- foretagende materiell utstyr;installation, trade/retail;;
